2025,Dani Portela,60072,FES-PE,4611,EM2G,P562,EMENDAS REATIVADAS,CUSTEIO,50 - TRANSF. A INSTITUIÇÕES PRIVADAS SEM FINS LUCRATIVOS,MORENO,Continuidade no funcionamento de suas atividades. A ser executada por: Hospital Armindo Moura - HAM (Entidade que vai receber é a União Beneficente dos Trabalhadores de Moreno - UBTM - CNPJ: 11.683.042/0001-90).,SAÚDE,APOIO UNID.DE SAÚDE - CUSTEIO/REFORMA,PENDÊNCIA DE ANÁLISE TÉCNICA,Em tramitação nos setores técnicos da SES,NÃO,-,-,"70.000,00",-,-,"70.000,00","70.000,00","70.000,00",-,-,,2609402,43
2025,Socorro Pimentel,70002,IPA,4074,EM4O,P620,EMENDAS REATIVADAS,INVESTIMENTOS,50 - TRANSF. A INSTITUIÇÕES PRIVADAS SEM FINS LUCRATIVOS,OURICURI,"A emenda tem como objetivo construir passagem molhada a ser executada pela Associação Camponesa dos Pequenos Agricultores/as da Fazenda Patos e Região circunvizinha, inscrita no CNPJ sob o nº 43.395.187/0001-82.",AGRICULTURA,PAVIMENTAÇÃO/RECUPERAÇÃO RUAS,PENDÊNCIA DE DOCUMENTAÇÃO PELA ENTIDADE/MUNICÍPIO,"Status atual da E.P: Não recebemos documentos, último prazo expirou em 22/08/25; Tratativas e andamentos: notificamos a entidade nas datas 10/10/24, 27/02/25,10/04/25 e 13/08/25. Contato da OSC: dn720887@gmail.com",SIM,-,PARLAMENTAR ENTRAR EM CONTATO COM A ENTIDADE/MUNICÍPIO PARA ENVIO DAS DOCUMENTAÇÕES NECESSÁRIAS,"270.000,00",-,-,"270.000,00",-,-,-,-,,2609907,45
2025,Joaquim Lira,70006,SDAAPP,4055,EM4W,P679,EMENDAS REATIVADAS,INVESTIMENTOS,50 - TRANSF. A INSTITUIÇÕES PRIVADAS SEM FINS LUCRATIVOS,MACHADOS,"Execução pela SECRETARIA DE DESENVOLVIMENTO AGRÁRIO, AGRICULTURA, PECUÁRIA E PESCA, de HORAS MÁQUINA para perfuração de POÇOS ARTESIANOS, LIMPEZA E CONSTRUÇÃO DE PEQUENOS AÇUDES, para promoção e fortalecimento da agricultura, tendo como beneficiário a ASSOCIAÇÃO CENTRO SOCIAL FRANCISCO COLAÇO PARA O DESENVOLVIMENTO DE MACHADOS - CESDEM, inscrita no CNPJ nº.07.349.645/00041-83.",AGRICULTURA,PERFURAÇÃO DE POÇOS,DOCUMENTAÇÃO EM ANÁLISE CONFORME FLUXO PROCEDIMENTAL,"Situação Atual: Documentaçãocompleta. Encaminhada para validação do Gestor
 Contato: jlricardoliberato@hotmail.com - mplacidofilho@bol.com.br ( Placido - Ex- prefeito)
 HISTORICO:
 Posição em 24/02/2025 - Empenhado
 Posição em 10/02/2025 - Solicitação encaminhada por email em 14.02.25
 Posição em 14/03/2025 – Encaminhado email reiterando a solicitação da documentação 
 Posição em 09/04/2025 – Encaminhado e-mail reiterando a solicitação da documentação
 Posição em 29/04/2025 – Foi entregue ao Sr. Placido o checklist. O mesmo encaminho através do email algumas documentações – documentação enviada não é valida - falta o timbre nas declarações - entrei em contato com o Sr. Placido por zap e informei.
 Posição em 08/05/2025 – Foi encaminhado através do email do Sr. Placido a relação das documentações pendentes.
 Posição em 02/07/2025 – Encaminhado email para o Sr. Placido informando as pendencias documentais. Também foi repassado zap informando.
 Posição em 08/07/2025 – Foi encaminhado um zap para Sr. Placido informando as pendencias e lembrando que a CERT vence em 15/07/2025.
 Posição em 28/07/2025 – Documentação encaminhada para emissão do termo de fomento
 Posição em 03/09/2025 - Documentação encaminhada no SEI para validação do Plano de trabalho",NÃO,-,-,"90.000,00",-,-,"90.000,00","90.000,00",-,-,-,,2609105,28
2025,Nino de Enoque,60074,FES-PE,4217,EM3L,P563,EMENDAS REATIVADAS,CUSTEIO,50 - TRANSF. A INSTITUIÇÕES PRIVADAS SEM FINS LUCRATIVOS,JABOATAO DOS GUARARAPES,"A emenda será para executar ação de melhoria a atenção integral à Saúde da população através do Instituto Criação, CNPJ 38.144.672/0001-43",SAÚDE,APOIO UNID.DE SAÚDE - CUSTEIO/REFORMA,NOTA TÉCNICA COM PARECER DESFAVORÁVEL PARA EXECUÇÃO DA EMENDA,Nota Técnica Desfavorável,SIM,-,PARLAMENTAR AJUSTAR O OBJETO DA EMENDA ATRAVÉS DO CICLO DE REMANEJAMENTO DE EMENDAS,"290.000,00",-,-,"290.000,00",-,-,-,-,,2607901,49
2025,Socorro Pimentel,70009,SECTI,2514,EM4S,P912,EMENDAS REATIVADAS,INVESTIMENTOS,90 - APLICAÇÕES DIRETAS,ARARIPINA,Para apoiar a execução de Políticas públicas através de ambientes de inovação.,COMÉRCIO E SERVIÇOS,DIVULGAÇÃO CIENTÍFICA,EM PROCESSAMENTO DE PAGAMENTO,SEI Nº 3100000037.001913/2024-53 EM FASE DE AQUISIÇÕES,NÃO,-,-,"60.000,00",-,-,"60.000,00","57.229,00","40.872,00","40.872,00","40.872,00",,2601102,45
2025,Dani Portela,60078,FES-PE,4217,EM2H,P564,EMENDAS REATIVADAS,CUSTEIO,"91 - APLICAÇÃO DIRETA DECORRENTE DE OUTROS ÓRGÃOS, FUNDOS E ENTIDADES",RECIFE,Aquisição de hormônio masculinizante para a população de homens trans e pessoas transmasculinas vinculadas aos Ambulatórios de Atenção Integral à Saúde LGBT do Estado de Pernambuco. A ser executada por: CENTRO UNIVERSITÁRIO INTEGRADO DE SAÚDE AMAURY DE MEDEIROS - CISAM /CH/UPE (CNPJ: 11.022.597/0012-44).,SAÚDE,AQUISIÇÃO DE INSUMOS/MEDICAMENTOS,CONCLUÍDA,CONCLUÍDA,NÃO,-,-,"100.000,00",-,-,"100.000,00","100.000,00","100.000,00","100.000,00","100.000,00",,2611606,43
2025,José Patriota,70014,SDAAPP,3606,EM4Y,P681,EMENDAS REATIVADAS,INVESTIMENTOS,20 - TRANSF. A UNIÃO,FLORESTA,"Aquisição de um veículo L200, da marca Mitsubishi, para a Fundação Nacional do Índio (Funai) - Coordenação Técnica, no Município de Floresta.",AGRICULTURA,AQUISIÇÃO VEÍCULO - AGRICULTURA,PENDÊNCIA DE DOCUMENTAÇÃO PELA ENTIDADE/MUNICÍPIO,Situação Atual: A Secretaria está em contato com a FUNAI para que a mesma envie a documentação necessária,SIM,-,PARLAMENTAR ENTRAR EM CONTATO COM A ENTIDADE/MUNICÍPIO PARA ENVIO DAS DOCUMENTAÇÕES NECESSÁRIAS,"160.000,00",-,-,"160.000,00",-,-,-,-,,2605707,37
2025,Claudiano Martins Filho,70007,FES-PE,3126,EM4N,P565,EMENDAS REATIVADAS,CUSTEIO,41 - TRANSF. A MUNICÍPIOS FUNDO A FUNDO,CORRENTES,"A presente Emenda destina -se ao município de Correntes para aquisição de medicamentos e insumos para o mesmo, no intuito de melhorar a qualidade de serviço oferecido pelas unidades de saúde da localidade.",SAÚDE,AQUISIÇÃO DE INSUMOS/MEDICAMENTOS,PENDÊNCIA DE ANÁLISE TÉCNICA,Enviado para banco,NÃO,-,-,"296.000,00",-,-,"296.000,00","296.000,00","296.000,00",-,-,,2604700,19
2025,José Patriota,80001,SEMAS,4609,EM5I,P852,EMENDAS REATIVADAS,INVESTIMENTOS,50 - TRANSF. A INSTITUIÇÕES PRIVADAS SEM FINS LUCRATIVOS,TABIRA,"Aquisição de equipamentos para apoio e readequação da infraestrutura da Associação Amigos dos Animais de Tabira-PE, inscrita no CNPJ nº 30.847.063/0001-49.",GESTÃO AMBIENTAL,APOIO À POLÍTICA DE DEFESA ANIMAL,CONCLUÍDA,CONCLUÍDA,NÃO,-,-,"50.000,00",-,-,"50.000,00","50.000,00","50.000,00","50.000,00","50.000,00",,2614600,37
2025,Cléber Chaparral,70011,FES-PE,2164,EM4P,P000,EMENDAS REATIVADAS,CUSTEIO,50 - TRANSF. A INSTITUIÇÕES PRIVADAS SEM FINS LUCRATIVOS,BEZERROS,"A presente EMENDA PARLAMENTAR no valor de R$ 40.000,00 (quarenta mil reais), através da AÇÃO: 2164 - VIGILÂNCIA EPIDEMIOLÓGICA E AMBIENTAL, destina-se para MANUTENÇÃO E MODERNIZAÇÃO da ONG DE ANIMAIS DOMÉSTICOS: APA AMIGOS DE 1 AMIGO - CNPJ 29.043.428/0001-01, objetivando reforçar as ações em prol dos animais domésticos em situação de vulnerabilidade, que atua no município de BEZERROS.",SAÚDE,APOIO À POLÍTICA DE DEFESA ANIMAL,PENDÊNCIA DE DOCUMENTAÇÃO PELA ENTIDADE/MUNICÍPIO,Não entregou nenhuma documentação,SIM,-,PARLAMENTAR ENTRAR EM CONTATO COM A ENTIDADE/MUNICÍPIO PARA ENVIO DAS DOCUMENTAÇÕES NECESSÁRIAS,"40.000,00",-,-,"40.000,00",-,-,-,-,,2601904,9
2025,Doriel Barros,80000,FES-PE,4611,EM5L,P566,EMENDAS REATIVADAS,CUSTEIO,50 - TRANSF. A INSTITUIÇÕES PRIVADAS SEM FINS LUCRATIVOS,GARANHUNS,"Contribuir para a Garantia da Oferta de Procedimentos de Média e Alta Complexidade, por meio de consultas oftalmológicas promovidas pelo INSTITUTO DIVA ALVES DO BRASIL - IDAB, inscrito no CNPJ sob o número 12.955.134/0011-17.",SAÚDE,APOIO UNID.DE SAÚDE - CUSTEIO/REFORMA,PENDÊNCIA DE DOCUMENTAÇÃO PELA ENTIDADE/MUNICÍPIO,Aguardando demais documentações solicitadas no email,SIM,-,PARLAMENTAR ENTRAR EM CONTATO COM A ENTIDADE/MUNICÍPIO PARA ENVIO DAS DOCUMENTAÇÕES NECESSÁRIAS,"100.000,00",-,-,"100.000,00",-,-,-,-,,2606002,12
2025,Renato Antunes,80011,SAS,2951,EM57,P735,EMENDAS REATIVADAS,CUSTEIO,50 - TRANSF. A INSTITUIÇÕES PRIVADAS SEM FINS LUCRATIVOS,PETROLINA,"Formentar políticas públicas sobre drogas, com foco nos grupos mais vulneráveis, visando a prevenção, através da qualificação profissional, a ser executado pela Associação Ágape - inscrito sob o CNPJ: 35.669.704/0001-36.",DIREITOS DA CIDADANIA,QUALIFICAÇÃO PROFISSIONAL,CONCLUÍDA,CONCLUÍDA,NÃO,-,-,"100.000,00",-,-,"100.000,00","100.000,00","100.000,00","100.000,00","100.000,00",,2611101,30
2025,Gilmar Júnior,80005,FES-PE,3126,EM5S,P567,EMENDAS REATIVADAS,CUSTEIO,50 - TRANSF. A INSTITUIÇÕES PRIVADAS SEM FINS LUCRATIVOS,JABOATAO DOS GUARARAPES,"Aquisição de insumos farmacêuticos para o ABRIGO CRISTO REDENTOR, CNPJ: 10.424.810/0001-29, para melhoria do atendimento já prestado pela instituição, localizada à Av. Governador Agamenon Magalhães, s/n, Jaboatão dos Guararapes.",SAÚDE,AQUISIÇÃO DE INSUMOS/MEDICAMENTOS,PENDÊNCIA DE DOCUMENTAÇÃO PELA ENTIDADE/MUNICÍPIO,Aguardando demais documentações solicitadas no email,SIM,-,PARLAMENTAR ENTRAR EM CONTATO COM A ENTIDADE/MUNICÍPIO PARA ENVIO DAS DOCUMENTAÇÕES NECESSÁRIAS,"50.000,00",-,-,"50.000,00",-,-,-,-,,2607901,8
2025,Dani Portela,80014,SEE,4532,EM54,P719,EMENDAS REATIVADAS,INVESTIMENTOS,50 - TRANSF. A INSTITUIÇÕES PRIVADAS SEM FINS LUCRATIVOS,RECIFE,Reforma e aquisição de equipamentos para a Academia da Associação Pernambucana de Cegos. A ser executada por: Associação Pernambucana de Cegos - APEC (CNPJ: 08.960.767/0001-74).,DESPORTO E LAZER,AQUISIÇÃO DE EQUIPAMENTOS ESPORTIVOS,PENDÊNCIA DE DOCUMENTAÇÃO PELA ENTIDADE/MUNICÍPIO,"Considerando que a Secretaria de Educação acionou a instituição e/ou o parlamentar para atendimento ao checklist da PGE, sem que houvesse retorno, a Secretaria de Esportes realizará novas tentativas de contato, a fim de viabilizar, se possível, o início dos trâmites internos para a formalização do termo.",SIM,-,PARLAMENTAR ENTRAR EM CONTATO COM A ENTIDADE/MUNICÍPIO PARA ENVIO DAS DOCUMENTAÇÕES NECESSÁRIAS,"40.000,00",-,-,-,-,-,-,-,,2611606,43
2025,Dani Portela,80016,SEE,2744,EM56,P720,EMENDAS REATIVADAS,CUSTEIO,50 - TRANSF. A INSTITUIÇÕES PRIVADAS SEM FINS LUCRATIVOS,RECIFE,"Fortalecimento da comunidade surda e da Língua Brasileira de Sinais (Libras) em Pernambuco, por meio de promoção de cursos de formação em Libras e promoção de cursos de capacitação para criação e implementação de projetos vinculados a editais, especialmente na área cultural. A ser executado por: Curso de Licenciatura em Letras/Libras da Universidade Federal de Pernambuco – UFPE (CNPJ: 24.134.488/0001-08) com a interveniência da Fundação de Apoio ao Desenvolvimento da Universidade Federal de Pernambuco - Fade - UFPE (CNPJ:11.735.586/0001-59).",EDUCAÇÃO,APOIO À UNID. DE ENSINO,PENDÊNCIA DE DOCUMENTAÇÃO PELA ENTIDADE/MUNICÍPIO,"TODA INSTRUÇÃO ENCAMINHADA À ENTIDADE.
 AGUARDANDO ENVIO DAS DOCUMENTAÇÕES NECESSÁRIAS E O PLANO DE TRABALHO.",SIM,-,PARLAMENTAR ENTRAR EM CONTATO COM A ENTIDADE/MUNICÍPIO PARA ENVIO DAS DOCUMENTAÇÕES NECESSÁRIAS,"100.000,00",-,-,-,-,-,-,-,,2611606,43
2025,Renato Antunes,80017,SDS,4223,EM59,P787,EMENDAS REATIVADAS,INVESTIMENTOS,90 - APLICAÇÕES DIRETAS,RECIFE,"Aquisição de equipamentos e melhoria nas instalações do CORPO DE BOMBEIROS MILITAR DE PERNAMBUCO, inscrito sob o CNPJ: 00.358.773/0001-44.",SEGURANÇA PÚBLICA,AQUISIÇÃO DE EQUIPAMENTOS - SEGURANÇA,EM ANDAMENTO CONFORME RITO DE EXECUÇÃO DAS DESPESAS PÚBLICAS,ARP NO JURIDICO AGUARDANDO PUBLICAÇÃO PARA SOLICITAÇÃO DE EMPENHO PELA DLOG,NÃO,-,-,"4.000,00",-,-,"4.000,00",-,-,-,-,,2611606,30
2025,Diogo Moraes,80006,FES-PE,2396,EM5A,P364,EMENDAS REATIVADAS,CUSTEIO,41 - TRANSF. A MUNICÍPIOS FUNDO A FUNDO,TAQUARITINGA DO NORTE,Aporte financeiro objetivando a compra de insumos para a rede de saúde do município de Taquaritinga do Norte,SAÚDE,AQUISIÇÃO DE INSUMOS/MEDICAMENTOS,CONCLUÍDA,CONCLUÍDA,NÃO,-,-,"243.050,00",-,-,"243.050,00","243.050,00","243.050,00","243.050,00","243.050,00",,2615003,40
2025,João Paulo Costa,80021,SAS,2951,EM60,P736,EMENDAS REATIVADAS,CUSTEIO,50 - TRANSF. A INSTITUIÇÕES PRIVADAS SEM FINS LUCRATIVOS,VERTENTES,"Realizar ações sociais para de políticas públicas sobre drogas, com foco nos grupos mais vulneráveis, a ser executado pela Instituto Criação, inscrito sob o CNPJ: 38.144.672/0001-43",DIREITOS DA CIDADANIA,APOIO À POPULAÇÃO VULNERÁVEL,CONCLUÍDA,CONCLUÍDA,NÃO,-,-,"250.000,00",-,-,"250.000,00","250.000,00","250.000,00","250.000,00","250.000,00",,2616209,42
2025,Pastor Cleiton Collins,80018,FES-PE,4722,EM5Q,P569,EMENDAS REATIVADAS,CUSTEIO,50 - TRANSF. A INSTITUIÇÕES PRIVADAS SEM FINS LUCRATIVOS,IPOJUCA,"A emenda no valor de R$ 250.000,00 (duzentos e cinquenta mil reais) será destinada para a FEPECT - Federação Pernambucana de Comunidades Terapêuticas, CNPJ 34.360.959/0001-50 apoiar ações de prevenção às drogas no município de Ipojuca.",SAÚDE,APOIO UNID.DE SAÚDE - CUSTEIO/REFORMA,PENDÊNCIA DE DOCUMENTAÇÃO PELA ENTIDADE/MUNICÍPIO,Não entregou nenhuma documentação,SIM,-,PARLAMENTAR ENTRAR EM CONTATO COM A ENTIDADE/MUNICÍPIO PARA ENVIO DAS DOCUMENTAÇÕES NECESSÁRIAS,"250.000,00",-,-,"250.000,00",-,-,-,-,,2607208,25
2025,Romero Albuquerque,80032,SAS,2951,EM5O,P737,EMENDAS REATIVADAS,CUSTEIO,50 - TRANSF. A INSTITUIÇÕES PRIVADAS SEM FINS LUCRATIVOS,RECIFE,"Realizar ações de qualificação social e oficinas voltadas para de políticas públicas sobre drogas, com foco nos grupos mais vulneráveis, a ser executado pelo Instituto Criação, inscrito sob o CNPJ: 38.144.672/0001-43.",DIREITOS DA CIDADANIA,APOIO À POPULAÇÃO VULNERÁVEL,CONCLUÍDA,CONCLUÍDA,NÃO,-,-,"240.000,00",-,-,"240.000,00","240.000,00","240.000,00","240.000,00","240.000,00",,2611606,29
2025,João Paulo Costa,80022,FES-PE,4217,EM61,P570,EMENDAS REATIVADAS,CUSTEIO,50 - TRANSF. A INSTITUIÇÕES PRIVADAS SEM FINS LUCRATIVOS,AGRESTINA,"Realizar projeto de melhoraria a atenção integral da população Agrestina, através do Centro de Capacitação e Formação Pública, inscrito sob o CNPJ: 11.691.937/0001-77",SAÚDE,APOIO UNID.DE SAÚDE - CUSTEIO/REFORMA,CONCLUÍDA,CONCLUÍDA,NÃO,-,-,"300.000,00",-,-,"300.000,00","298.845,08","298.845,08","298.845,08","298.845,08",,2600302,42
2025,Abimael Santos,80034,SDAAPP,4145,EM5C,P684,EMENDAS REATIVADAS,INVESTIMENTOS,50 - TRANSF. A INSTITUIÇÕES PRIVADAS SEM FINS LUCRATIVOS,ALTINHO,"A presente Emenda no valor de R$ 80.000,00 (oitenta mil reais), para ser aplicado pela COOPAC - Cooperativa dos Produtos do Agreste Central de Altino, município de Altino, CNPJ sob nº 109.056.293/0001-01, ´na aquisição de um veículo Fiat Agro, o qual será destinado ao Núcleo da COOPAC no município de Água Preta, que terá por finalidade atender os agricultores familiares. Considerando que o município de Água Preta tem mais de 533 km de área territorial, segundo o IBGE e em sua grande maioria de terras rurais, necessitando urgentemente de desenvolvimento para nosso produtores rurais que buscam fomentar a economia do município, através da agricultura familiar, destinado aos transportes desses agricultores associados e agricultores e familiares da zona rural de Água Preta.",AGRICULTURA,AQUISIÇÃO VEÍCULO - AGRICULTURA,PENDÊNCIA DE DOCUMENTAÇÃO PELA ENTIDADE/MUNICÍPIO,"Situação Atual: Faltando os sequintes documentos para celebração do termo de fomento: Cotação;CERT
 Contato: Gabinete do Deputado 3183-2164/2319 - Guilherme abimael.santos@alepe.pe.gov.br - lucasbarrosc@gmail.com; valerialeonice1@gmail.com; cooperativacoopacsede@gmail.com
 HISTORICO:
 Posição em 24/02/2025 - Empenhado
 Posição em 24/02/2025 - Empenhado
 Posição em 10/02/2025 - Solicitação realizada no dia 17/02/25 através do email
 Posição em 13/03/2025 – Encaminhado email reiterando a solicitação da documentação. 
 Posição em 31/03/2025 – Solicitação de documentação pendente encaminhada pelo eemail da entidade
 Posição em 09/04/2025 – Encaminhado e-mail reiterando a solicitação da documentação pendente
 Posição em 21/05/2025 - Encaminhado e-mail reiterando a solicitação da documentação",SIM,-,PARLAMENTAR ENTRAR EM CONTATO COM A ENTIDADE/MUNICÍPIO PARA ENVIO DAS DOCUMENTAÇÕES NECESSÁRIAS,"80.000,00",-,-,"80.000,00","80.000,00",-,-,-,,2600807,38
2025,France Hacker,80033,FES-PE,4553,EM5R,P571,EMENDAS REATIVADAS,INVESTIMENTOS,41 - TRANSF. A MUNICÍPIOS FUNDO A FUNDO,BARREIROS,A presente emenda parlamentar tem como objetivo fortalecer as ações do município de Barreiros com a aquisição de 01 caminhonete e 02 veículos de de 05 assentos.,SAÚDE,AQUISIÇÃO VEÍCULOS - SAÚDE,CONCLUÍDA,CONCLUÍDA,NÃO,-,-,"230.000,00",-,-,"230.000,00","230.000,00","230.000,00","230.000,00","230.000,00",,2601409,21
2025,Delegada Gleide Ângelo,90001,SECMULHER,3930,EM70,P885,EMENDAS REATIVADAS,INVESTIMENTOS,50 - TRANSF. A INSTITUIÇÕES PRIVADAS SEM FINS LUCRATIVOS,RECIFE,"A presente emenda tem por finalidade a aquisição de equipamentos para a realização de cursos de qualificação profissional para MULHERES em situação de vulnerabilidade social em comunidades do Recife e região metropolitana , por meio da instituição MOVIMENTO SOCIAL E CULTURAL CORES DO AMANHÃ, CNPJ nº 13.449.687/0001-99",DIREITOS DA CIDADANIA,APOIO À POLÍTICA DE GÊNERO,CONCLUÍDA,CONCLUÍDA,NÃO,-,-,"33.050,00",-,-,"33.050,00","33.050,00","33.050,00","33.050,00","33.050,00",,2611606,3
2025,Delegada Gleide Ângelo,90002,SECMULHER,3930,EM7M,P886,EMENDAS REATIVADAS,CUSTEIO,50 - TRANSF. A INSTITUIÇÕES PRIVADAS SEM FINS LUCRATIVOS,RECIFE,"A presente emenda parlamentar tem por finalidade a promoção de cursos, oficinas e atividades para MULHERES do Recife e demais regiões do estado, em situação de vulnerabilidade social por meio do MOVIMENTO SOCIAL E CULTURAL CORES DO AMANHÃ, CNPJ nº 13.449.687/0001-99",DIREITOS DA CIDADANIA,APOIO À POLÍTICA DE GÊNERO,CONCLUÍDA,CONCLUÍDA,NÃO,-,-,"280.000,00",-,-,"280.000,00","280.000,00","280.000,00","280.000,00","280.000,00",,2611606,3
2025,Delegada Gleide Ângelo,90005,SECMULHER,3930,EM7P,P887,EMENDAS REATIVADAS,CUSTEIO,50 - TRANSF. A INSTITUIÇÕES PRIVADAS SEM FINS LUCRATIVOS,RECIFE,"A presente emenda tem por finalidade a realização de cursos de qualificação profissional para mulheres em situação de vulnerabilidade social em comunidades do Recife, por meio da instituição ORGANIZAÇÃO SOCIAL CIVIL UNIDAS PELO BEM - OSC UNIDAS PELO BEM, de CNPJ nº 42331.739/001-26",DIREITOS DA CIDADANIA,APOIO À POLÍTICA DE GÊNERO,CONCLUÍDA,CONCLUÍDA,NÃO,-,-,"250.000,00",-,-,"250.000,00","250.000,00","250.000,00","250.000,00","250.000,00",,2611606,3
2025,Delegada Gleide Ângelo,90006,SECMULHER,3930,EM7Q,P888,EMENDAS REATIVADAS,CUSTEIO,50 - TRANSF. A INSTITUIÇÕES PRIVADAS SEM FINS LUCRATIVOS,RECIFE,"A presente emenda tem por finalidade a realização de cursos de qualificação profissional para mulheres em situação de vulnerabilidade social em comunidades do Recife, por meio da instituição ORGANIZAÇÃO SOCIAL CIVIL UNIDAS PELO BEM - OSC UNIDAS PELO BEM, de CNPJ nº 42331.739/001-26",DIREITOS DA CIDADANIA,APOIO À POLÍTICA DE GÊNERO,CONCLUÍDA,CONCLUÍDA,NÃO,-,-,"250.000,00",-,-,"250.000,00","250.000,00","250.000,00","250.000,00","250.000,00",,2611606,3
2025,Delegada Gleide Ângelo,80036,FES-PE,4611,EM5Z,P572,EMENDAS REATIVADAS,CUSTEIO,50 - TRANSF. A INSTITUIÇÕES PRIVADAS SEM FINS LUCRATIVOS,VITORIA DE SANTO ANTAO,"A presente emenda tem por finalidade custear despesas operacionais e de custeio com vista a prestação de serviços de assistência à saúde no município de Vitória de Santo Antão por meio da instituição Centro Hospitalar Santa Maria, CNPJ nº 11.866.365/0001-10.",SAÚDE,APOIO UNID.DE SAÚDE - CUSTEIO/REFORMA,CONCLUÍDA,CONCLUÍDA,NÃO,-,-,"150.000,00",-,-,"150.000,00","150.000,00","150.000,00","150.000,00","150.000,00",,2616407,3
2025,Joaquim Lira,90012,FES-PE,4611,EM73,P573,EMENDAS REATIVADAS,CUSTEIO,50 - TRANSF. A INSTITUIÇÕES PRIVADAS SEM FINS LUCRATIVOS,MORENO,"A Emenda se destina ao custeio de procedimentos de média e alta complexidade pelo Hospital Armindo Moura, através de repasse de recursos para União Beneficente dos Trabalhadores do Moreno - UBTM, inscrita no CNPJ n. 11.683.042/0001-90",SAÚDE,APOIO UNID.DE SAÚDE - CUSTEIO/REFORMA,PENDÊNCIA DE ANÁLISE TÉCNICA,Em tramitação nos setores técnicos da SES,NÃO,-,-,"40.000,00",-,-,"40.000,00","40.000,00","40.000,00",-,-,,2609402,28
2025,Gilmar Júnior,90019,FES-PE,4553,EM66,P574,EMENDAS REATIVADAS,INVESTIMENTOS,50 - TRANSF. A INSTITUIÇÕES PRIVADAS SEM FINS LUCRATIVOS,RECIFE,"AQUISIÇÃO DE UM VEÍCULO PARA ACOMPANHAMENTO DE SAÚDE DE PACIENTES PÓS TRANSPLANTADOS DE MEDULA ÓSSEA QUE ESTÃO EM TRATAMENTO EM SEU DOMICÍLIO. INSTITUTO DE APOIO SOCIOASSISTENCIAL DE PERNAMBUCO - IASPE, CNPJ: 03.415.400/0001-56.",SAÚDE,AQUISIÇÃO VEÍCULOS - SAÚDE,NOTA TÉCNICA COM PARECER DESFAVORÁVEL PARA EXECUÇÃO DA EMENDA,Nota técnica desfavorável TFD,SIM,-,PARLAMENTAR AJUSTAR O OBJETO DA EMENDA ATRAVÉS DO CICLO DE REMANEJAMENTO DE EMENDAS,"200.000,00",-,-,"200.000,00",-,-,-,-,,2611606,8
